시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
경기도 가평군,2445168904,3507611280,675216204,83099,524024290,2327728485,4341811514,3030753214,10049174804,1479965063,2185296771,1014503665,503448079,488882006,0,227807632,414974649,1404105,386381648,148814,633878426,137889788
경기도 고양시,3683522668,6560261789,1241700413,308582,967423527,1535819759,2218477158,4810967395,18829169566,2993163277,3899326402,2122877954,883983777,848775712,0,415451041,604098724,889489,743438169,83217,1165265267,187373066
경기도 과천시,2525197817,4252418907,770149380,310652,656097400,757604483,1182373860,2728477123,10262085975,1902508330,2093741466,1111349190,487161796,513741549,0,233985023,343267799,1595415,342689486,66089,512997163,115105467
경기도 광명시,2054277770,3853836005,595873715,655127,596065747,802268463,1478428881,3116181919,10029204094,1813606655,2202317702,1265191789,498214210,462809757,0,304204929,403639632,1316808,359787646,93707,635182966,110772157
경기도 광주시,2244231261,3869048106,745950589,411394,508473739,755930968,1201000293,2606255180,9584081505,1802980575,2032782226,1174036650,507699720,449716836,0,290518991,333420035,1784733,317939844,57868,513499593,140494140
경기도 구리시,2286976874,3660892548,589748929,506493,597699149,955300991,1263691829,3275743652,11441507328,1677100817,2298043694,1098992117,414326664,401303545,0,270788316,381380297,501307,383445800,10117,582875054,122785033
경기도 군포시,1971162064,4338485114,675350029,586401,570894964,939901731,1471885063,3536852683,9728703688,1883378613,2013081735,1059063329,428066479,506226492,0,245139487,377421294,1858992,378510407,30592,503455259,110536382
경기도 김포시,2367638162,3744897557,628878289,332193,609092053,1029493265,1305273076,2803791709,11603943268,1626960058,1982306076,955703635,442224496,460414876,0,290341577,305340107,222630,298289473,14075,558487635,126632622
경기도 남양주시,1983093245,3888325301,559493591,86824,633202144,813226855,1202073504,2775889393,10839567887,1709596390,1956962167,1093412547,502077045,393172258,0,267722907,381517238,608972,317439807,128323,516690541,113566151
경기도 동두천시,2135104650,3395669974,610311489,102558,601485680,826580881,1285928141,3002103037,10223027255,1707075588,1909747332,1162896194,494369969,462554080,0,271386395,346742036,301299,386919662,45182,540463657,123263004
경기도 부천시,2575777399,3536509995,612816148,1744,535302680,772681994,1218143000,2705170613,12026519852,1462153088,1953103593,1056371553,510378082,394756775,0,290874888,383368986,1054775,356228016,20967,573125579,128177775
경기도 성남시,3819537264,8083598579,1051225109,497934,1049758243,1602649403,2176870414,4638879402,21176420292,2747370563,3553432351,1786049370,794826372,791271117,0,439603320,566698946,1887776,612769717,7875,928818429,241347043
경기도 수원시,4156994421,7400774870,1127781758,537168,927287971,1764949448,2496760487,5267677544,21561506207,3505892264,3194922981,1929796876,882337424,838747520,0,515344045,701777364,159501,603706376,110073,907811571,229302176
경기도 시흥시,2389950254,3912558144,657339086,361945,623469854,1006423078,1402302923,2992671119,11093569804,1738734364,1989145233,1074680850,463606343,383000017,0,267657741,349423149,1530741,351715674,109537,598576504,125253111
경기도 안산시,2427947544,4373045805,761883953,391329,538516705,907204385,1082407728,3034240530,11712797128,1779741618,1963509331,1244814034,406861282,491666214,0,248311820,379338191,182100,349970616,5755,591641000,131952265
경기도 안성시,2181806687,3953825612,631566956,469363,582877712,776176128,1226266596,2731182135,11058393959,1842101630,1734588959,1018354214,419667797,475458649,0,230640016,381882876,373648,391643306,79500,514445128,111332203
경기도 안양시,1891498387,3554597481,714698303,218730,521785268,1034790773,1381030696,2573497076,12585572491,1787724763,1981796326,1122182891,430509281,383045055,0,288206439,308831328,112110,356233337,159968,540720909,117316668
경기도 양주시,2319060175,4144329214,583356134,280807,556224179,881061281,1195383211,2541746846,10762488519,1857964815,1891459015,998679773,403422198,452605983,0,250327420,344749933,1213737,413892995,30883,461046654,131281007
경기도 양평군,2039590810,4737968538,607073022,75989,560872889,2866285750,4157529004,2924723620,11802319802,1691538013,2093625312,1114136257,436535538,492389438,0,250978357,312839270,1534875,324417874,103897,622776613,142881978
경기도 여주시,2329621504,4745970558,631944718,421356,553731798,890803250,1122974532,2748895801,11543453869,1531645526,2047385185,1027834914,391892792,428578784,0,286528300,394459940,1208475,310609201,109774,624650114,106956308
경기도 연천군,1984386223,3763067526,545263064,228874,615430837,960900146,1430990009,3029553297,10452771721,1745809343,1846708641,967493415,483364832,412257959,0,248843738,384631605,1537816,390945523,37732,568729276,141984199
경기도 오산시,2117673781,3731454371,667241521,31028,592704399,880411074,1248391187,2727432653,11924142960,1858839979,2079136421,988031147,420436671,391558378,0,221711992,350236495,648026,350413692,102633,471405033,115335997
경기도 용인시,4580390187,8246535522,1186685360,286328,1093229065,1609419777,2643802048,5112220196,21125604580,2943781407,3372424285,2292530040,760506677,717606186,0,414631752,706176177,933207,670815763,16000,1101214862,226721632
경기도 의왕시,2453095406,3594172042,653242742,61027,535871066,873285591,1153051327,2992819957,10999024633,1563590889,2119841178,970286109,407021432,475498332,0,285031111,351250968,1340327,312107113,131312,506558996,129075936
경기도 의정부시,2114121711,3591001010,739538415,558377,610006128,902738870,1103571511,3402550684,11928458141,1747037520,2140039821,1223259491,454708489,521198325,0,279896713,372640368,1843441,301902386,53423,634415688,124005207
경기도 이천시,2261321215,4017104701,554480498,324174,692046191,978311585,1476080366,2954405379,11898697576,1837262781,1966164214,1222688479,389119762,456620219,0,237124696,297727249,260997,339935469,52461,563324907,134661648
경기도 파주시,2085492812,4333040463,699320716,104122,583321037,848857659,1437426007,2465888722,10202543045,1644974842,2196690136,960229468,388454961,403771507,0,230296059,348044705,1165883,400283922,69185,551101181,138555190
경기도 평택시,1866021356,4094376824,625298712,190211,557331549,749786387,1137985468,3562264941,10339631803,1603934853,2169501197,1042526065,523036516,504100513,0,257973650,404300334,2100582,413785164,97594,617868156,115459560
경기도 포천시,2533984275,4242333267,649178245,518477,529691373,870073225,1156299340,3378483111,11953335979,1785455222,2057222643,1042944110,447336846,445360473,0,235973273,338347279,1316557,393444887,10114,495461141,127435132
경기도 하남시,2350143623,4240067695,577042381,100250,553496648,845699378,1102805450,3291180046,9576723174,1503339769,2322815798,1163540610,433965427,431586655,0,282081517,293951675,1676339,321952694,4878,621834326,107052688
경기도 화성시,2534669002,3983489190,711415665,146037,642192077,902787967,1225528453,3442332190,11618255763,1731498059,2250219788,1262562331,476151999,476355344,0,265696619,357908373,1239721,398844247,75365,482874393,141296114
경상남도 거제시,775117801,1569805637,289115448,507063,253710699,366154954,496333127,1089284038,3703967050,649268939,844660044,394420966,179639284,149081797,0,90130151,128247284,384844592,139688686,17011,227183586,55251720
경상남도 거창군,786429939,1820804937,282175219,505011,214130892,372338659,558899072,1152501842,3809768386,568163960,911763562,498554678,194505178,172373929,0,104398339,130816814,890839,141706579,116174,186486213,44474983
경상남도 고성군,860509270,1844778032,236206822,373367,266971517,363016800,471991843,1042951958,4565802701,668138380,722578439,502616335,165306071,171191520,0,99781189,150291379,424037127,130720507,7958,239646441,46197885
경상남도 김해시,808717586,1403484230,281648263,36089,244352753,414301320,469326058,1289757758,4866301934,706837948,860880199,484587916,193178382,155878299,0,116363997,140689141,834662,127053736,16391,200141758,50430701
경상남도 남해군,827836489,1424059416,265815820,390134,233418323,395414723,479193468,1226894052,4804430819,627684924,944088507,489053449,183263318,195591543,0,118669758,152211955,483835343,125332050,64021,191358780,51769326
경상남도 밀양시,923950596,1693558650,258026378,30878,208823502,360279733,569509519,1062964393,4703578371,634054115,785038158,519735156,157947837,197878566,0,91249524,147539147,1941442,148972103,2699,234224392,53236353
경상남도 사천시,824587000,1806271746,303956353,339797,227321282,380217635,449589853,1344926214,4500145846,720883866,813578742,462536050,182562365,189425030,0,87409249,126156287,404579304,156004431,35879,226234302,53762457
경상남도 산청군,953701652,1593961697,230212473,266370,260356151,328620918,597484622,1401986694,4531073209,601285726,855840069,381831004,151854390,168945048,0,115428223,153077273,281337,154125164,40008,217053650,50225080
경상남도 양산시,895549618,1747032143,217553404,37793,258747170,385156108,515343599,1081834583,4580636006,765428801,757991137,456022923,190829840,199157213,0,109972099,162453169,1018047,170067848,45286,185431116,48860768
경상남도 의령군,762957953,1575055412,268134373,341118,246336575,304302050,515174213,1366955686,4185498691,708978329,746956033,467611420,165333331,209653452,0,97310241,117398954,1499991,142080102,114040,223441456,47687281
경상남도 진주시,921843692,1691191790,230749774,82000,247220016,326084603,528484762,1294757242,4838258812,672041542,892060070,463136148,176876742,151418752,0,93706321,125509684,1844925,132115803,107758,187997639,45607318
경상남도 창녕군,899556879,1731622038,247309797,234287,210005977,394355794,521361264,1326763838,4229443960,644136113,790504063,457370927,166416518,149021865,0,107407406,129403385,475426,131025467,32623,253093263,45874442
경상남도 창원시,901028098,1757542331,300139692,88266,220643353,399412201,591642778,1332620263,4001556494,725382624,918055332,458351629,211934226,194164696,0,104552944,129492665,397161794,146791392,8922,253745825,53968243
경상남도 통영시,748625644,1538003801,235239205,480132,269432432,343338583,599521204,1352671827,4025687381,754457186,790620889,431152154,187539407,174250297,0,109460327,147002689,437469300,145564318,110605,204886984,44446636
경상남도 하동군,770286632,1721872584,265538633,585168,232242784,357343301,607203327,1350169605,4898626888,750652220,715344799,412767772,183900844,172798475,0,100860677,140562346,479474322,154415753,90514,212731212,55631698
경상남도 함안군,770381950,1925950763,277788346,302023,265757322,321756757,439800344,1168566027,4176618165,637396287,747223226,493390473,185116725,175963691,0,106820840,127822062,1790204,131439796,56829,218261099,54639866
경상남도 함양군,773285309,1750434375,231379127,176885,206932700,368609329,511567129,1166264487,3965689174,541412592,816635889,464390545,191729135,194522883,0,94805582,133249171,827382,135413668,44043,238256201,54783412
경상남도 합천군,898306586,1740748729,287265255,235720,244498333,325130912,552980420,1352992596,4157867543,595759355,686282399,475946030,184499922,184670993,0,100071089,140622716,845149,135211128,6646,205574892,47733303
경상북도 경산시,934459861,1768418486,290471707,535885,247808857,341396950,561575487,1282500967,4143159591,668420757,805595328,437900226,179081669,168633716,0,101384998,158832214,956486,133197506,19407,234955660,53539836
경상북도 경주시,801168916,1617156482,233046933,553591,256472184,1095502240,1656814993,1208060876,3946565134,694969579,924680604,410614296,190740116,159697762,0,91311804,134158142,476732247,139016829,30700,238989257,44391375
경상북도 고령군,827020830,1436994503,310108728,232398,260222449,339585230,545117406,1064894203,4613966107,605950947,899369056,477543864,191055688,154436864,0,99064023,129933113,1180298,131963011,111007,219363988,48098561
경상북도 구미시,877759084,1673385181,285074753,77566,243356962,330966180,514404481,1140628179,4307345889,688642749,809979195,471338076,189520176,163136851,0,111930947,135183723,1995775,149267573,121230,220511510,53595695
경상북도 김천시,800526711,1784437595,297621875,6493,278545181,383787590,510060231,1353370354,4720366260,693700511,717723503,445558154,181295977,164450644,0,116711981,124123794,331034,147251581,63582,235094901,44118947
경상북도 문경시,899332681,1668392315,225132975,374167,215810333,329236276,518277148,1270385625,4638277308,626026304,802054261,410198202,152846898,197926040,0,93669304,153040899,1870018,166939259,29690,195037613,44938584
경상북도 봉화군,928263403,1808783560,275069580,598412,227490483,312736112,511825048,1208417606,4798446093,728222697,843807974,375431699,180332074,184766994,0,93103937,145985510,1741007,152257931,72273,202198345,57522713
경상북도 상주시,989562625,1815973394,263088118,562644,231286816,396592158,464545431,1149320216,3853509801,630580490,857130258,447760915,169581493,176741990,0,111893958,154826723,1180341,145910490,130748,210709227,44869035
경상북도 성주군,947299698,1433696116,296748577,296096,239196813,325962080,531028394,1072452682,4980205764,671700359,905900320,387819095,203325781,170286838,0,90396090,153052857,1453793,128668864,124603,228904811,47216110
경상북도 안동시,835442280,1575073301,272757268,625857,234717208,331394756,513896114,1353911210,3865066811,650414198,698671885,454473515,203181502,202561787,0,116136952,141820587,835766,149553018,30932,247635551,48396866
경상북도 영덕군,971222621,1618386524,234152551,526420,242438391,344605500,568303167,1309027055,4788609574,597320123,762275003,520169431,167834768,169548892,0,102566874,144178750,485692570,129859043,67776,211129867,44114693
경상북도 영양군,1025034186,1761187106,247141798,382372,252543122,360940658,484587120,1356802416,4861608551,690678797,746620821,374350378,167534061,188000224,0,105195845,146652952,243142,150930271,40779,213580569,44284735
경상북도 영주시,846587905,1620684208,270681609,82724,227191979,367385387,565626369,1339298147,4730411776,731539067,744747063,457282680,157448390,165912978,0,123265734,125358308,777766,148888293,98293,234964990,50007460
경상북도 영천시,774758934,1609434212,278266425,141787,270713083,393446415,556663473,991072725,4763887691,724966215,819147477,479631734,204345418,184737082,0,89186523,132565306,1588219,157328116,32090,215659415,51335697
경상북도 예천군,772175149,1725601430,250663595,40778,235355823,402656978,512658436,1253806124,3882585357,606053984,830135618,395851857,172530233,188192835,0,90462983,132285538,1213976,123277182,65718,243046454,46318688
경상북도 울릉군,962297162,1702827887,255925416,311897,227622393,314715267,465516608,1188484613,4604694978,757415540,921455669,458683847,170306361,189541376,0,92835236,138298010,487226483,142120881,23873,201101258,50643865
경상북도 울진군,1035645208,1540098779,267443265,170300,260180506,396163594,559985147,1053126713,4776123787,598347324,800801732,449690282,184308315,180845425,0,113437869,143031535,384753840,162619282,145359,182494362,42586517
경상북도 의성군,793677882,1479486582,261639882,87445,266920773,299982865,434165340,1112508374,4194835093,630187220,878581523,408390839,163940534,191681022,0,113956653,124530336,1524161,121997613,62665,188483854,51621170
경상북도 청도군,880314796,1608226425,281272712,534079,234631392,301127848,576853054,1159424534,4955004959,727264367,806846389,439412558,202365459,155986192,0,96090884,130451278,710397,148325779,102300,187133904,54193416
경상북도 청송군,859502462,1389459157,283601403,308505,219711617,373175527,566785289,1047257641,4676483617,645768640,684991868,454237294,184781872,162329090,0,110873551,149242799,2082443,137214032,99626,190891697,48228065
경상북도 칠곡군,930981801,1655796861,217196859,123605,225015565,376271105,537947543,1295559823,4662170851,560312245,683105610,477687602,159990822,169652699,0,107158841,154057785,1584812,124402687,17939,199382094,49442056
경상북도 포항시,978790151,1554404693,263666818,5856692857,210366075,330541308,468082521,1099455595,3737306319,629577802,895814927,427092201,170503795,188200464,0,120643053,145672638,439403306,141798317,4921161104,221736652,48021608
광주광역시 광산구,1731303859,2716849620,470686963,10688875248,378780412,58919627,102734919,2340149017,7379553615,1243865622,1706141369,904755291,285061900,336094258,0,210898845,260693643,1989018,274748272,9411651651,427448010,86492081
광주광역시 남구,1395392791,2448912359,494386807,238597,487376931,58748179,89307306,2371839893,7234713022,1089054103,1619871932,713002935,351614357,379521296,0,190399844,243654557,723807492,279182801,796,369650334,98902130
광주광역시 동구,1688468595,2614828468,417424913,25257,452512042,55781110,99806240,2197487899,8231667118,1234255600,1570497507,916159814,301826309,270240869,0,169901620,238522572,1766806,231543335,49677,452683387,82895507
광주광역시 북구,1674996101,3060643267,455560903,64760,386431230,68888895,88536217,2279680422,9171037653,1074285178,1612915265,690823328,375521800,349883216,0,162573070,220980415,609875,255294710,3611,347003038,88173105
광주광역시 서구,1682159053,2838571470,402608256,317122,493559238,59547979,106958580,2018790170,8546106688,1291875303,1593740453,694067061,374573220,341148762,0,208406683,230682660,1013341,237147103,48414,350809656,79905533
대구광역시 군위군,1405269988,2993086071,437470709,398494,383217197,68279435,94963271,1837151724,8731652097,1332287028,1385510317,780175247,382330784,328698575,0,199610908,236672066,1374292,275290607,93624,353169090,96163972
대구광역시 남구,1622488773,2717845203,411112655,365075,492309766,53474578,104001025,1890610938,8551871939,1002537565,1594444799,794852337,296368598,306598675,0,175402093,292297240,789359567,279221427,97115,399794445,78436569
대구광역시 달서구,1510880206,3003446062,487948774,448606,424996948,70129516,86842998,2175477717,9063639729,987045796,1230385654,863875833,352651589,292738898,0,185464635,248171608,1448715,257751613,78255,401356813,76691630
대구광역시 달성군,1349358142,2625588206,407443652,554299,424147678,62315528,86424156,2011916706,6632464952,1085443565,1599257567,762300062,362244906,333367143,0,189513411,213760131,774268,291275903,131196,347515089,89907763
대구광역시 동구,1680740764,3234445278,499558050,9811860397,470759551,58531629,101047107,2423829307,8653631292,1359160888,1253122759,886926774,344696332,288819044,0,178661748,268398706,387718,251200053,8641621365,392420733,96077244
대구광역시 북구,1341690204,2695464554,461972237,389924,461353176,66778002,105792552,2153870383,8179079718,1091591893,1299259757,750818597,293344140,335988407,0,188342318,280004061,315493,223643065,41240,393812236,78870373
대구광역시 서구,1511614764,3373812934,527951000,514168,448179659,63874415,106802093,2314482183,8033751953,1257924280,1338853357,780777250,342539066,315765699,0,201997003,276158480,760711,222499429,21848,389706810,90373665
대구광역시 수성구,1661062079,3028651023,452444749,524705,464072528,55785011,99220980,2378285198,7331859622,1238944957,1406919927,664875751,303814655,351954935,0,168810360,279873521,1586545,236557713,115009,359032000,104528082
대구광역시 중구,1439955496,3396752688,485320068,226569,373600680,53478568,91922166,1865027204,6880051372,1238673035,1372567065,772421769,366962364,295746599,0,177176921,286023095,2284586,252995519,32546,441334969,85871986
대전광역시 대덕구,1583860735,2896747298,490338588,491434,433869830,55492882,86908355,2451928976,7557521565,1305040317,1485540678,726897254,321788148,337193238,0,198516810,265035464,1051724,239383643,70170,440653641,80042498
대전광역시 동구,1739388123,3276148675,427298735,89090,440617848,55802666,87831700,1888126042,7681908120,1219411937,1360676750,933981589,352721077,347626549,0,205371441,220824277,127311,287550297,62022,340040014,101186228
대전광역시 서구,1866142486,3095515372,405018599,590928,447026817,60543342,85574560,1992939857,8428682221,1161674986,1431425782,821078821,335961717,359787576,0,181441557,268261411,1849294,277288850,65676,355492169,98500794
대전광역시 유성구,1504515558,3363084482,530876749,385942,392293620,52623797,106484860,2040036509,8264760452,1288628789,1685474596,703557329,358433298,332300579,0,196727773,284392028,1867068,242953963,135846,454322058,82605695
대전광역시 중구,1834987250,2663162906,408411855,502326,484178499,69078621,84911246,2363955373,8244951343,1238733191,1594542664,925101145,327791143,285811764,0,166781890,247340596,1524707,248497733,36172,412375471,97366786
부산광역시 강서구,1863661230,3774596364,737583570,15917432898,548748787,996300742,1229655279,2995620975,9850458887,1729968713,2058257906,1028516411,502164518,427751571,0,233948752,326137727,344978,344817616,13242409614,564786947,144591101
부산광역시 금정구,2287800812,3975736309,680220726,553601,590014442,863371743,1364354024,3095371788,9359783913,1683024349,1869221505,1189866766,478750574,497887937,0,261761919,307656644,2110441,351825559,18972,625604918,131381232
부산광역시 기장군,2072925319,3945567648,554703703,390126,535688112,813147002,1394657996,2629127465,12037489243,1417299644,1812510089,1194535238,423234403,407794706,0,244707909,377135008,1017850189,395849992,127391,615768780,118811114
부산광역시 남구,2588552571,3511370542,698589829,211367,687741007,998992465,1393564365,2632735971,10069474920,1819885498,1741757285,1084965552,386349904,481347207,0,248633265,348900812,1164954298,407409447,62864,617538096,129043911
부산광역시 동구,2097552061,4012624733,593173730,312258,520679950,946795668,1144034578,2999080215,10708196542,1764216581,1911797212,1266101408,478328798,486721151,0,282665034,303957978,936305,373717993,70279,611845940,108010901
부산광역시 동래구,2299210226,3980449659,662771031,68043,559208866,736604870,1162042619,3064091032,10594225742,1756060680,1656575679,1045320943,429145257,388890897,0,259299963,354467174,930960,359547967,34723,601280530,103663952
부산광역시 부산진구,2206249090,4379820374,643898679,223711,591554151,972144094,1137381273,2588939197,12340185611,1810416733,1776761498,1006999319,395341068,406726986,0,262209626,325190137,867711,381900753,80089,616655276,133797114
부산광역시 북구,1900226192,4466455582,720231304,512733,566185337,759152829,1462572968,3086332625,12515038603,1743995263,1990038705,1005466311,484591208,452855530,0,230210316,350289753,476740,424315662,84021,507500768,135937860
부산광역시 사상구,2328837468,4702193847,705597566,447364,538556591,964122268,1298989617,2843277485,11973430328,1505438913,1897658401,1234170281,409525479,435554927,0,285461198,299804065,1860085,361555503,56829,553682259,116422945
부산광역시 사하구,2370504359,3955193098,754212436,135344,547772381,926833663,1329246932,3115305853,10366963155,1460864981,1812491962,1108293001,394712276,397993211,0,302959571,366032185,1245596064,319460362,35291,612909358,139622395
부산광역시 서구,2336191544,4638728753,689746359,103985,679082139,772334577,1179761850,2484665363,9594182523,1788559532,2182395470,1065031163,495414067,424385394,0,298678839,351018136,1145344,370867120,92318,596407016,107915667
부산광역시 수영구,2183188197,4573402509,670261037,104671,676803904,815082416,1325100666,3322735738,9656029425,1844819708,1867095969,1117448596,473642219,412179484,0,246629369,401144295,914181223,387540124,65391,636373732,123299274
부산광역시 연제구,2252368189,4081953249,658647028,125865,686693800,984286566,1373999505,2880656141,11804026567,1508301488,1978340941,1085353130,474242206,424912535,0,287725073,298259227,623780,384964334,57248,497973415,134714231
부산광역시 영도구,1990251890,3925187716,679253867,477240,607015229,930970251,1249917594,2979827053,12146310420,1901689328,2263700276,1070979835,504163360,436062070,0,234076152,355745216,992873512,351776354,96493,552048182,118973554
부산광역시 중구,3982894479,9327166985,1311149874,16262019941,1343332321,1562890566,2832024277,6719547417,20510936101,3621500323,4177591605,2257547373,800803059,811626072,0,511082487,691111098,1184845,688496113,111546,1189418430,235177765
부산광역시 해운대구,3991454128,7283294406,1271838020,19591993564,1009716967,1650564748,2419278221,6242586503,22026490326,3161602346,4445077451,2330323947,1017599251,1019180945,0,497451934,612568318,2172259628,800005436,139954,1199109503,236020655
서울특별시 강남구,7167121783,13630416535,1758013325,29382413096,2121158179,253256548,452655897,9479354015,38821674994,4560014164,6180348908,3821445669,1334829444,1537904011,0,743654386,1141550301,3611211646,1064761577,15313,7628111206,1804669026
서울특별시 강동구,3199648689,7193862147,889884800,17174,1070864144,126207918,225774230,4301518523,17206626101,2431524102,3712898834,1977640172,768812169,750927532,0,478363487,540139453,819171,593832945,51418,758450074,218561790
서울특별시 강북구,3001527294,7098472229,1116535819,83155,914297723,150692709,219194606,4702442806,20422604731,2294896276,3109017278,1935466590,818147285,663888854,0,414403326,562929707,2119382,620212426,25086,809066087,213673675
서울특별시 강서구,3431784320,5560704827,1009465846,27305207696,1040536186,164709517,221216202,4294786946,16002082372,2434486957,2786295984,1772047089,636071640,690548846,0,420313616,612487311,234574,643023017,20754200624,850486845,208542436
서울특별시 관악구,3320527055,5666314542,1005981363,642104,1081349311,155037096,190446528,5362554186,19351277683,2659384921,3538448728,1650964080,803834725,809833410,0,407658252,641415692,642275,496173764,38164,799965066,201262832
서울특별시 광진구,3319551760,6705643917,905917566,65810,974088014,126677917,200421303,5210477257,20181472533,2761773138,2874327397,1555083201,849738906,685979426,0,434437934,581780288,421389,614686746,110637,918031523,191601463
서울특별시 구로구,3713050084,6909749296,1088976798,69168,1096490825,155555300,188367661,4189107827,19466430571,2739149426,3669737100,1588042738,717526056,747926033,0,416841096,475455550,2304852,567694122,102518,828354304,218799870
서울특별시 금천구,3214160480,6821533998,1221732483,462495,998636369,127616093,237725689,4097415335,18996134781,2901405389,3621362095,1829832280,680719378,795085020,0,415713784,587944655,1070564,497905272,137398,750812199,215864780
서울특별시 노원구,3133247912,6132448486,873833754,6590,917505256,141571425,184160553,4916461233,17408938314,2593802847,3074056437,2039958412,693251763,742030097,0,452297911,551251079,2288384,601774945,115295,818381159,224031712
서울특별시 도봉구,3640763291,6472164855,977993732,243409,1049821121,117791390,233035510,4744075331,18955360404,2729049846,3569325181,1810402607,734465571,646642169,0,400108154,569352797,2186996,489043196,130708,838236452,194713782
서울특별시 동대문구,3127025801,5797327855,949718177,347416,996801011,131272576,182161526,4162954142,15171924981,2395690923,3374305048,2022401527,790918220,744530953,0,376839539,515304875,2218559,571885215,86491,757611676,222482334
서울특별시 동작구,3819059048,6276513311,1123550968,507632,946596621,141784116,236766826,5371485328,15497169682,2617913234,3134302134,1857202358,658388364,819762656,0,471706301,601422941,1556557,488604795,76340,935337069,175887769
서울특별시 마포구,7458330895,11913047268,1850254851,7236,2057749619,283035137,456375771,8867168814,36928352930,5043021971,6076898550,3730174161,1610226871,1263745491,0,820496614,997071702,1590504,1007178434,94427,1678222732,380364222
