시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
강원특별자치도 철원군,1562939873,3013234713,450087368,19460,747785833,4460526906,5700694610,4404498750,10667242556,1605276303,765596126,1167040247,449358322,413435668,0,292176693,427409107,5489348,320400398,122311,475931740,105817292
강원특별자치도 춘천시,3277211574,5607798992,806736813,143518,1320748435,6589339105,9155850168,6147574662,15993164021,3273261069,1301923541,1678820549,756526722,665707304,0,503892360,689436081,4800890,523622344,171103,840800602,248308801
강원특별자치도 태백시,1749898216,3171227027,482896542,406435,796847607,3465080885,4696664286,3683143951,9914437358,1832921126,702160547,1212380306,423127489,330592976,0,250232988,492025333,1463585,339339686,18918,462905481,103450870
강원특별자치도 평창군,1753173573,3062790550,375950612,388621,622501726,3394650759,5750778752,4623000001,10139328578,1487812432,829487050,1104069363,379924442,366698504,0,291064644,454374673,4465842,263305222,22199,464054821,103879724
강원특별자치도 홍천군,1579558439,3385057206,392511133,457150,812670553,4209518188,5275602987,3741653041,11120161592,1806195716,837594720,1140332723,455577735,339318676,0,263665407,422649514,4487119,334095387,191249,423065498,125819011
강원특별자치도 화천군,1737431911,2983523493,425047204,108355,771584635,4470758906,5657316163,4640946821,9769218707,1465162922,866742112,1133522414,475057910,362686360,0,322856003,410610835,1406437,290486372,44238,473652238,108944010
강원특별자치도 횡성군,1899996109,3416834913,471355473,515527,628571713,3467490823,6088816121,4517177289,10279979901,1871338067,825181360,1101339501,405906281,307990138,0,304699087,434480325,4529862,345025574,49462,514196638,140194249
경기도 가평군,2558214255,3556403824,570830056,86786,828009575,4435322482,6842595093,5434566930,11549343192,1865876788,1078928600,1182440363,562952197,494746888,0,308527420,621336349,3731066,447971166,206635,606913834,155572142
경기도 고양시,3747082885,6564362971,1079535271,302138,1523917042,2669231482,3759480104,8653308391,22106791302,3729873552,1951892207,2691000284,1057459090,891392747,0,608210807,942832121,2328978,759865967,112844,1110480075,241855995
경기도 과천시,2554177556,4257403778,637857520,315913,988632137,1440216171,2050136840,4733471520,12036310185,2480832029,1029411053,1349588891,562679612,523322593,0,317643940,531866443,4204094,364080908,100566,539733592,135080849
경기도 광명시,2112559184,3887054579,505149191,612434,938855453,1505928126,2360679867,5727243972,11969793168,2291151867,1120391945,1582795883,541649550,477417141,0,412240153,610051602,3516995,365467703,137982,606866129,133788612
경기도 광주시,2198961371,4080566420,618181117,408357,777689994,1429703454,1955388333,4587689248,10956853967,2165987911,1014469102,1503119514,569999672,444626031,0,392143506,525563889,4685672,334741814,82071,493666540,168713246
경기도 구리시,2404722531,3457128672,530003198,481592,920924735,1761159314,2164218177,5965465594,13538558063,2120611801,1120885671,1285513051,474455683,380482517,0,364560351,561017462,1280960,393741594,14357,558974825,155676917
경기도 군포시,1890127735,4478104667,561330506,608766,906942304,1734315110,2489891330,5903875611,11859105291,2455290225,959595274,1255886782,506865009,517187995,0,343575201,574343217,5021243,396006227,44215,485463941,133084912
경기도 김포시,2287550032,3665275568,519490763,346028,909913643,1875895298,2240399768,4744119652,14382272369,1943589383,935431485,1117876397,514459979,445313567,0,394376147,494802977,547967,334398497,21545,594523034,148181650
경기도 남양주시,2040677136,3918994296,451925614,87564,995655949,1467194410,2034899548,5115114823,12623376454,2122320953,958336248,1378776860,541868505,396208827,0,382374407,621994776,1574833,331887092,178307,510911476,134768988
경기도 동두천시,2057148555,3577316826,521544323,97719,912104729,1544299126,2015092600,5268441034,12010777413,2107139935,966098179,1375564391,575900170,449803400,0,364353353,518733202,782423,416759481,65455,564949713,140526975
경기도 부천시,2544604700,3434625143,514306179,1842,776937433,1465177719,2082493750,4812005168,14170419063,1904884436,1016642453,1278433966,577922327,406635891,0,398909093,613962227,2782034,394732302,28766,598886814,157328787
경기도 성남시,3860215470,8312041462,933340319,488283,1606708857,2866893312,3664251972,8399867983,24563628130,3681019085,1775076676,2102275499,907926771,833818216,0,622272610,869057913,4985578,624644939,11894,923449145,294827153
경기도 수원시,4294627707,7408226995,955713342,569725,1454639846,3116197333,4321539430,9126074421,26031444359,4216694872,1685315436,2260240435,1047977287,850467501,0,703186553,1044920537,397879,653061311,154775,901325141,280231549
경기도 시흥시,2481378267,3993799694,550583758,371995,977454102,1852252877,2206477135,5109346526,12857080703,2211241005,963070930,1276087879,512655021,397744838,0,355075402,518368950,3960626,373136956,160073,627660459,151118690
경기도 안산시,2285918251,4277098371,656603872,420664,856833086,1716323800,1930093340,5510631551,14223650744,2290720145,987211193,1474285796,449942520,481262974,0,347168343,579619658,468306,388431620,8150,559634104,161137488
경기도 안성시,2140981609,3758327104,520294067,476608,849962764,1433745455,2124182543,4915566015,13931374327,2442715487,868968798,1158390034,473469301,491629592,0,307583017,620973881,914110,400737713,111905,519721210,130717487
경기도 안양시,1994681744,3525995725,600000572,218888,819560710,1845616108,2462248543,4505234939,14890233246,2421290186,1008667417,1386799031,496358215,394065865,0,397481399,450510820,281431,382883032,219764,512405303,140550808
경기도 양주시,2396668825,4100434818,518516429,267402,859449085,1695265233,1962615030,4369640499,12026302686,2359906680,919117484,1219811277,467833715,463145353,0,350742393,555621911,3181435,444955788,42814,490608872,165366951
경기도 양평군,2056471544,4470244756,513367511,72038,840957266,5559528496,6946224703,4946272693,14249842827,2200313232,1019279627,1354464471,535205737,475412450,0,349215620,474002918,3816480,357798551,150739,621940634,174268742
경기도 여주시,2430244946,4750918191,552065934,410712,854242622,1695715792,1842399330,4527530482,14353669361,1897645609,1059122598,1262481769,444260433,400510648,0,388567524,610895463,3204609,350394189,160483,622280133,131461333
경기도 연천군,2003195806,3865408326,474048404,217941,952214162,1784799786,2414053346,5340181432,12012819948,2348465635,951749776,1120732876,594388117,431080704,0,340869561,599347592,4017664,415355502,53215,573125382,174239904
경기도 오산시,2145041628,3740187598,562385641,30031,880499403,1697665142,2062911751,4573893002,14586881924,2433316475,1041831180,1184798693,498974948,372159523,0,320040304,557601425,1642204,363889951,143240,458694800,136263532
경기도 용인시,4273094348,8476874196,1046491121,291581,1572267320,3020501916,4192217484,9434435263,25753131728,3700789432,1752840041,2674625146,857480404,698588840,0,580182839,1110456197,2439935,738964564,23553,1107737312,266501100
경기도 의왕시,2546975035,3531773906,541235985,58630,869049300,1620835160,1910461790,5366177426,13057974945,1993187369,1090566451,1158305508,468292348,473087071,0,382121055,535377464,3597128,350954448,182063,506634843,151909918
경기도 의정부시,2069040186,3632482386,633955784,551101,927862431,1632176603,1860780011,6067775920,14028303024,2186903692,1060505780,1487404892,528706299,530111003,0,387284088,592522733,4612852,345027627,78400,608731794,148042136
경기도 이천시,2205997368,3944053490,497003385,328259,1027534721,1894143096,2508192271,5109696963,14887418967,2227759724,935634413,1510367796,449444205,445396435,0,322814701,498055415,646430,379029599,76326,545683618,156833022
경기도 파주시,2042589499,4263362774,598857201,102380,893015085,1657162066,2611805189,4505003175,11352117239,2065953554,1094536545,1191830058,457750704,396652291,0,315967630,555113582,2808556,461815184,92786,571651473,158047533
경기도 평택시,1816815726,4191295249,495948368,191848,812328219,1444913702,1910622788,6098172230,12581282561,1955674139,1081723154,1203354612,589779518,492579694,0,342634733,594943154,5039164,449933304,138788,655124136,134598785
경기도 포천시,2414510496,4336728710,548698640,530747,799489138,1511764625,1939685000,5919801395,13883416730,2230159125,1073738853,1196635612,543365274,464771287,0,333155707,566547579,3419859,436108310,14921,489109956,156637707
경기도 하남시,2324014074,4294489363,494868218,97337,850451715,1621452581,1877321962,5836682143,10971066150,1982783803,1109668118,1401659075,483577951,428338872,0,388699014,463192535,4172428,346253668,6558,637022496,131388383
경기도 화성시,2396476703,4136416727,635009728,143125,911598810,1677193346,1973146719,6070813817,14284139002,2194614828,1098984881,1507515347,539548630,512542644,0,369861922,572422424,3159717,417875826,111659,477936402,165764283
경상남도 거제시,762219805,1581361249,227695932,510045,367649537,708738797,842119658,1960115190,4726197237,826598243,416051996,495211672,208173926,156284438,0,123333095,211256189,957398779,156675347,24921,226880011,68861941
경상남도 거창군,800814903,1804875015,239121072,526662,319188017,694701147,901136040,2002640944,4502059073,709111165,431462569,636587155,222347592,178974856,0,151971303,218568717,2268016,152621223,177141,190529811,54869491
경상남도 고성군,844176301,1835648647,187031091,373047,381128405,708702985,789504363,1905990124,5524243573,860462169,372705574,599263409,195296253,181245184,0,145566375,233195148,1049322639,147418583,11072,240476072,56279225
경상남도 김해시,777691065,1416714106,220992204,36439,364293473,721066343,786884140,2268900796,5751607399,876220924,453393718,602884661,221031590,156411177,0,161885326,229604755,2094877,133233009,23530,209696692,59006898
경상남도 남해군,805362623,1514781968,221920331,390117,361813948,754026972,756804730,2024530843,5412275607,796342129,473877210,582930584,216318457,200546021,0,158832860,232527713,1174774069,144683668,90655,202627696,59243431
경상남도 밀양시,937496824,1687756461,232573434,31484,310386574,671109532,1000785816,1895948151,5618253936,801947729,389707972,631108025,189524980,195699457,0,126981066,225820714,4938542,165573139,3942,228070599,62255199
경상남도 사천시,815747991,1816957802,254884554,337428,342820734,719625770,794356169,2387733411,5082455386,944875970,409713554,562019739,219614972,193234718,0,123321160,205871396,983871452,167919134,48826,214410627,63860058
경상남도 산청군,982239015,1590346864,197234792,265078,381862095,578099597,991671008,2312431270,5460380081,779635489,411363622,465722235,173453709,171448577,0,154322190,232452743,743282,160626637,56213,217768332,61246833
경상남도 양산시,917498492,1760994074,193092405,37460,400151392,719791325,892715999,1991968380,5322233412,907073803,365878036,581597494,218691006,187695235,0,151541450,255260202,2759957,184405513,65738,192453802,59296064
경상남도 의령군,776125341,1629537054,224664980,346190,358837239,573433181,874127211,2473111627,4837738119,846543609,391969424,593747980,185460650,206986665,0,132229705,197787566,3860483,148732587,161658,212232856,53912026
경상남도 진주시,890520469,1683836107,193703000,81741,357480124,627432598,893739387,2204106925,5562360895,859455293,459483021,527559370,217535830,153032646,0,125627901,199370270,4678627,140097163,158977,188924569,52105870
경상남도 창녕군,888520476,1724021133,221750230,232222,318181556,749506168,909853723,2311221065,5124708429,838317710,409132874,565444411,184235546,158018453,0,151869263,203011590,1208172,141748078,43947,235095992,54678235
경상남도 창원시,916207978,1852629392,257245420,87718,338337841,715351038,945963036,2296686316,4636704023,915612932,465602532,557236873,247105731,197795224,0,146986352,204668836,1013334157,163398023,12630,244431898,64381779
경상남도 통영시,746041556,1567915955,198712424,505366,394566734,639598192,991290317,2417093853,4964868714,906504847,383119879,513371138,222906962,175691671,0,154117894,216280151,1121611140,162799683,155561,215613272,53207591
경상남도 하동군,739177052,1647008746,223473084,588696,351851784,677229655,994853743,2354982089,5917707208,905823702,345815810,477047468,216700965,167435503,0,142982134,215308938,1222118853,165275818,130350,222804172,68483857
경상남도 함안군,763257829,1822701482,235851740,310547,393094007,631950258,761873664,2015633649,4975890648,784725654,370270774,599287889,219026486,163022362,0,156613145,200236151,4723469,136442377,81416,227822173,61764181
경상남도 함양군,795866815,1719890697,201435587,185369,302785412,736151359,850018936,2137072140,4655726143,718159766,428447258,547219071,222935528,197152219,0,134249614,213874110,2089027,154932504,61940,233965006,64936856
경상남도 합천군,934910342,1847477189,246462912,231605,377810973,604789550,956357913,2280637098,4799168676,765870549,356208734,569411262,223457195,178146241,0,144333650,219633623,2178616,144523996,9292,215459773,57730585
경상북도 경산시,968990028,1803212339,250243335,552668,377160202,626321186,977764166,2256167052,4774479793,858055841,410112035,531807647,205521024,175379577,0,144508044,232352951,2516407,146912633,27258,225656391,63974173
경상북도 경주시,835274461,1637294020,204347501,570156,383686440,1995440408,2718233046,2057211941,4537453802,876044340,452662468,505337633,217917907,167056212,0,126434539,221969249,1186408570,144064656,43838,248765467,56536410
경상북도 고령군,885393216,1425366602,254356067,238738,412366297,677246198,928137678,1844357794,5446632721,739269751,442118483,596240332,225568078,157606972,0,136202373,204761938,2943239,139909338,163951,205969590,60473962
경상북도 구미시,887234252,1653574466,255921795,80848,358674783,617893010,909914070,2023360362,5298600174,869447502,416823063,533191123,227285391,163433494,0,161417116,214194447,5115093,160648361,164008,235914598,64217653
경상북도 김천시,751884313,1883462469,244460092,6271,401282010,734119387,821040628,2460117680,5760705858,883834487,349664301,525474552,212472775,164854406,0,155850142,195238364,853878,159904092,91474,225063446,56478398
경상북도 문경시,918632485,1736973188,198780496,375954,321826662,571648323,897699567,2193080430,5482001570,762571435,387733701,469635502,183527244,197657756,0,128743618,240654297,4791791,183583775,44349,209222196,55852361
경상북도 봉화군,907655851,1889702399,240673108,599196,340824069,611907866,863889335,2089760555,5519767503,879639916,448304058,460812022,203044878,183860333,0,132736047,234820632,4463632,159081130,100773,197609478,69335891
경상북도 상주시,991802094,1878819948,215655674,529232,364450745,744200058,764554783,2057595480,4691864388,813347280,426954118,541693668,205683528,180724280,0,162532491,243756287,3016638,164373548,191085,219302675,55120516
경상북도 성주군,940976527,1420257979,246948500,285375,372037547,614149944,860538087,1874764449,5824080806,814820898,445512466,465633060,232166645,180889181,0,122462135,227697329,3963859,132343906,180689,235271987,56626110
경상북도 안동시,842266378,1623103045,235664203,642426,342481653,654247426,906856926,2261637305,4413106670,803215027,343295532,530667199,238112331,189254938,0,166209137,227179461,2027755,155983698,44243,257074775,60361396
경상북도 영덕군,950197010,1548384669,191806642,551430,371680097,665066596,931461162,2229874003,5549668456,768958492,394115326,587833122,196348270,176233585,0,138587614,231860778,1223663648,145374945,97374,224466351,52717800
경상북도 영양군,999075231,1738421275,201553030,374164,360691902,659383583,831808094,2333784008,5647851384,881241234,373591129,478697472,193516646,198590325,0,150632597,238976087,621915,161045972,57027,224866433,55265913
경상북도 영주시,806774069,1663604411,228380443,81232,343366523,641862955,896242657,2388419434,5362675835,877332345,366756799,548682195,180339875,161813192,0,167900735,194322098,2039257,167467116,137631,228312099,64273142
경상북도 영천시,800526754,1592973921,247007731,146593,399882283,704695413,1006317268,1817871129,5548349031,909519527,418568019,599579291,231219959,183014553,0,131103299,216210854,4248268,172503530,44452,220102241,63511818
경상북도 예천군,726526475,1656596195,204725201,40036,355346060,705850499,907166445,2201539993,4689861720,770120283,432213886,463117624,206597938,190428038,0,128076946,210727907,2960384,136726656,87665,252093049,56902927
경상북도 울릉군,945379623,1689566168,210547473,308297,344543077,568430813,837207210,2109181678,5628408541,971423248,454325727,568281593,205075336,180113197,0,130847623,208474071,1225610691,153822163,34115,207626205,63134519
경상북도 울진군,979115534,1533537698,240277400,167575,378130535,731421871,966528471,1785536412,5530802228,748712146,383384168,524491340,213215500,170946212,0,157735663,236134478,987316636,169404187,204624,181936071,54061083
경상북도 의성군,796673885,1477535884,218091258,87219,417682327,573847601,760985803,1979328020,4671502226,800079897,450322156,481052983,202204563,193841465,0,160406540,196146784,3718851,132049075,94263,202452444,60380344
경상북도 청도군,852420739,1533517350,255621901,511101,356188571,584882833,960704612,2104229468,5487999280,876423521,415092935,538591093,233742589,160757600,0,134739455,201107316,1828135,162682041,144115,181621117,64155123
경상북도 청송군,840144794,1423467179,227394818,323441,319758506,695910894,940815272,1870206063,5339136801,877504175,351998418,552468151,203151776,168346524,0,159978102,231438031,5190767,159556717,142078,184866482,57916992
경상북도 칠곡군,926358734,1644087403,192166081,120086,337398320,724401358,893002897,2175810144,5499016705,692838606,366519664,576055537,196170689,164156866,0,147808492,235661099,3903575,138238636,26691,201285934,56526061
경상북도 포항시,973813288,1647148174,221147450,5715068524,314063969,632599929,822164811,1943941252,4599202225,789408595,445996089,509962568,205637041,188907496,0,165185101,218452217,1143317300,152636323,7353227210,235961964,56794329
광주광역시 광산구,1793747908,2688264619,405139747,11443574838,561883825,115051582,166910096,4053344298,8786352812,1670866765,800492765,1091590085,331805581,355514092,0,301172902,398986171,5059199,297131443,13264058065,455659061,107130213
광주광역시 남구,1399596122,2610745119,411082853,245808,722754368,109954222,158460082,4473121200,8777455716,1410794126,785020499,841155704,419901638,367305100,0,274591748,382340732,1820026440,302889422,1109,353380111,119306930
광주광역시 동구,1785499260,2609919813,376174632,24061,710474827,103816399,167375356,3693949482,9276201521,1590603182,779992256,1093617825,338140823,281978178,0,231404068,381811940,4310552,255177855,73282,439904999,101746793
광주광역시 북구,1683143407,3101049190,403878572,65432,542044457,129974498,150575133,4059622616,10789114989,1426820638,811054406,873148699,421440115,342890969,0,217703266,354734908,1619488,277492559,5256,358810758,101138824
광주광역시 서구,1745679552,2936375353,337563095,324747,732051622,112650546,178414967,3559358258,10727528246,1567101350,756128185,803736751,428332529,338708993,0,285777313,374852803,2542658,253416633,68377,353602182,99427772
대구광역시 군위군,1354207477,2963827346,380398541,395194,607977558,125714400,165301664,3240798072,10343758420,1646927392,709571196,925240451,450658009,335989553,0,285664922,356846380,3587380,312935584,137355,347184381,119494839
대구광역시 남구,1695849058,2580250922,355531069,360951,747043669,104388054,187241963,3264415494,9671873476,1322879208,822364290,982735357,323433132,308651364,0,240590334,436761098,2009289934,299418210,142064,411477501,93200615
대구광역시 달서구,1479576639,2857052088,414237125,444722,633850900,136022116,142243903,3779548412,10724160985,1336493226,642260678,990816069,420778744,304492806,0,251548901,380802360,3802121,277524528,112829,382897960,93592466
대구광역시 달성군,1298200895,2822690987,333368778,564669,637433644,110797240,144700863,3667879116,8309926273,1437451745,761869002,888024525,407853082,317034499,0,275282787,340522198,1957175,327031976,193270,348124887,106552467
대구광역시 동구,1744887377,3223592607,411205831,10393182587,697262288,107954284,169643122,4262000988,9973659664,1657176295,601642453,1049920619,424631178,287699272,0,246486614,407483598,1005157,278432791,12716374984,377007327,112977989
대구광역시 북구,1377159941,2650490948,393812018,386714,696801998,124562025,182433901,3759994748,9688188112,1337018880,658484760,841630437,346655787,343763394,0,267157282,431000050,815029,237107506,56488,382078550,92431949
대구광역시 서구,1542179159,3443807588,446876503,516217,669276026,119850754,171397417,3868706921,9081483433,1601619540,675681096,918701877,405469405,324057289,0,280775574,423939701,1971341,239843253,31545,370216573,110944047
대구광역시 수성구,1644159371,3197797422,366693500,522354,658449103,96988870,175891914,4345315024,8624195035,1539768617,700041892,826391562,362700128,363266092,0,226337567,431262761,4089251,265598969,172259,364972431,128095064
대구광역시 중구,1477924162,3463604277,415232846,223927,564368827,102458577,158193912,3498704061,8241017683,1686286141,713167220,874626108,406809062,287712507,0,243779491,438619532,6095769,281416237,48876,465311259,104415051
대전광역시 대덕구,1523102190,2886833719,407589605,466101,633467568,103376638,142052441,4095537424,8785515985,1678534028,792967464,890907644,391775116,348998677,0,282955538,395700369,2863946,258526959,99475,416599896,100822349
대전광역시 동구,1688647512,3054363260,381381872,91957,681405271,110049743,153922286,3258579547,9135731032,1507648051,676879687,1102795574,413007328,334382102,0,287161451,356444373,312578,296868446,91334,351781254,119858327
대전광역시 서구,1824703563,3003883334,354643506,581287,688751622,113713976,152335875,3373651128,10288481647,1493371182,716507787,960759105,391645827,347839393,0,242797840,424144035,4893558,296773898,100889,359883320,120675498
대전광역시 유성구,1594776883,3380823874,434180722,398253,585911692,99833787,181649949,3522587302,9640623771,1603777485,819775245,825579214,429435309,330609314,0,262773779,438472407,4728186,249638643,184692,447119163,95219407
대전광역시 중구,1825883448,2659456935,338909159,535699,691715478,124794558,142666196,4124656584,10273567568,1612926901,786899745,1038043428,396990035,289119661,0,229859542,390770727,4041280,272253345,52579,414196886,115436971
부산광역시 강서구,1810894854,3697030905,621068217,16166580964,771598501,1813797443,1996700247,5324360290,11374995574,2265226003,1032834809,1184567726,588447278,423166213,0,333430670,530616174,864024,396823621,18141117863,591541218,175499751
부산광역시 금정구,2190987387,3919707313,566914438,581039,894367260,1623939860,2275163770,5653781202,11726731324,2202236920,939080998,1474516344,594173478,474069523,0,356969644,488499179,5055308,389495105,27634,603296130,162099322
부산광역시 기장군,1978144496,4124722329,501470147,389829,801377112,1471187891,2392206119,4422263751,14218011472,1762213918,930374430,1424580474,501511839,392051590,0,338792730,592732654,2608560672,435584198,176629,619409494,146200834
부산광역시 남구,2475777080,3557135632,579708306,203451,998604272,1730012040,2279738190,4614456016,12486395610,2353344700,925645029,1214432240,451972949,485696181,0,326765664,541783993,2921857139,460764554,84978,630210961,152622794
부산광역시 동구,2238012771,4172729780,492979552,310638,781906928,1833073136,2043813192,5504224605,12264527037,2167606749,984143978,1470043654,541479807,466227958,0,375859960,479938289,2329383,395011741,100281,607377578,133442134
부산광역시 동래구,2387826668,4169123332,551463882,68599,842465691,1384905562,1946086686,5374157994,11701444045,2273760093,883568712,1293656055,516915010,400248660,0,344727221,561589446,2218888,393173481,52593,609061406,126285484
부산광역시 부산진구,2158228817,4532463339,526287859,222965,885553647,1839207394,1994020886,4565942716,14236340929,2202920943,860695506,1227278769,440822885,410157287,0,349639013,535435419,2268323,400331278,112411,647847415,171787141
부산광역시 북구,1840675464,4693824464,613051278,497676,809312680,1453013153,2466058501,5536600022,15211469299,2207315832,971489542,1179704865,560366679,447824324,0,342594966,558054532,1211441,430740869,121122,503234370,158031699
부산광역시 사상구,2302802525,4455896403,590046915,442435,776472081,1830812856,2224179048,5144456607,13560048960,1933117124,973764657,1519016400,500886337,446133617,0,390410394,481864986,4847030,398701931,85076,530793750,141956664
부산광역시 사하구,2293798941,3900098744,619705563,138266,840069109,1807450550,2089748484,5308237536,13146940596,1772679018,866004839,1320870002,487033754,387829171,0,417565142,586611291,3159591161,349826228,51074,632279907,176792235
부산광역시 서구,2394305535,4804131216,555144964,100202,990281528,1509916254,2068705165,4644970130,10728637937,2314311731,1082359729,1313053235,562635736,445267616,0,399915755,519730691,2769022,410568909,127164,569242011,136204325
부산광역시 수영구,2313740069,4582340452,538939054,99950,952809226,1623999127,2243156918,5584445536,11535737283,2274854690,932217948,1329986135,568653938,416930809,0,359808968,618775019,2327389713,433583476,96908,630438842,153128167
부산광역시 연제구,2199537876,4112671243,569095161,132240,1041457647,1845914446,2247455668,4960761421,13756652624,2011412135,1004225757,1323821167,559138966,424611242,0,409168709,499715719,1571320,423709385,80573,482962077,161124410
부산광역시 영도구,2063394367,4147125712,577386917,493794,890344196,1784641133,2050355984,5057716905,14439093260,2316874873,1088976418,1272856374,574533723,459267202,0,316719916,563113882,2584589671,360153189,139339,560174027,142733850
부산광역시 중구,4038864919,9080893357,1106671211,15953720128,1910221606,2839903882,4690691258,11757835294,24431432245,4692628990,2046506901,2610774456,936053553,842713059,0,676897251,1093799314,3156522,749466364,154218,1161802604,276120683
부산광역시 해운대구,4004601003,6758570665,1092293903,19941744178,1538295454,2853097014,4056489727,10981771427,28040732732,4071985486,2076477346,2708219643,1135190245,992876295,0,670553348,966218260,5455578833,884013145,195746,1204860355,288839249
서울특별시 강남구,7401056447,14016602535,1526420290,29193750552,3175256489,474154177,787999054,16779615608,47180368966,5987061398,2932498834,4618162660,1526618464,1582002951,0,980030176,1820973897,8805614309,1153230707,20510,8000384310,2252679114
서울특별시 강동구,2999511295,7179044990,760282250,17898,1547476575,237333059,375089914,7664072821,20427100321,3197129368,1765029943,2403161337,911894837,746413207,0,636941920,896317342,2047334,627279661,74586,742144459,270018528
서울특별시 강북구,3058538848,7420142708,916467308,80293,1322042292,285883173,382977366,8764601593,23252210274,2924581865,1646378270,2379017270,930329084,657991030,0,573556505,837594969,5062452,669789072,34432,862754019,266326024
서울특별시 강서구,3500753884,5974884635,807553969,27082152690,1610217759,287008309,371861426,7515203783,18157944333,2961526190,1416491151,2119786705,771717616,704029287,0,569451865,972745168,603178,687390249,29055957929,840912763,259791137
서울특별시 관악구,3385896361,5782002524,841174440,658974,1586851661,283553758,311724251,9450042109,23403255887,3437658607,1882450586,2053849257,952095232,780758476,0,585562531,1028499690,1646622,536603480,52099,781076666,242295623
서울특별시 광진구,3228301517,6567198263,771274220,65069,1408216335,234114401,339886565,8451226591,22777862278,3555040678,1452471753,1919224889,916773708,661429521,0,607757926,917520430,1083717,625240793,151216,904840243,227404419
서울특별시 구로구,3847872483,6594078910,901748058,65253,1603279348,284952847,317007944,7581325713,22794659531,3698776480,1790546918,2033658031,890804373,789128955,0,543143619,781407139,5839453,618627564,152469,837253635,269272975
서울특별시 금천구,3277203860,7099328282,987746471,441844,1534178902,246337376,382727167,7324482426,22736457805,3733657459,1797125547,2171253539,806716103,837987764,0,575659762,935811655,2578417,540584751,204732,786252087,271254310
서울특별시 노원구,3072095488,6493666208,779767651,6786,1384084538,252417121,310916662,8591294189,21888930112,3309989139,1567565298,2322999139,812348522,696027951,0,645582324,852707365,5935696,645240068,166041,857766032,262368117
서울특별시 도봉구,3558885705,6443334517,828892845,244882,1637186514,232225633,392917890,8408918278,23274852242,3504167168,1746948189,2214589214,827236873,620353272,0,539757591,913590741,5454531,527168758,185365,877373375,232961487
서울특별시 동대문구,3087386207,6172585165,805707722,335143,1471363196,235519767,305050186,7680772378,17945882641,3136710901,1645540390,2398328646,929382009,782938547,0,534112187,854152621,5457011,609436567,123080,785753273,256813645
서울특별시 동작구,3893056407,6083427425,994630614,493940,1352746243,259199429,394019862,9525080004,18527776203,3319230847,1667239430,2235189668,758638680,828428286,0,645269864,977365716,3991947,531890309,109941,957703864,220937119
