시군구,기타관광쇼핑,대형쇼핑몰,레저용품쇼핑,면세점,기타숙박,캠핑장/펜션,콘도,호텔,일반외식업,제과음료업,골프장,관광유원시설,기타레저,문화서비스,스키장,여행업,렌터카,수상운송,육상운송,항공운송,뷰티,의료관광
강원특별자치도 춘천시,2836600501,5022978262,806050550,125908,809924745,3090805427,4779766055,3341192428,13302951174,2799747087,2275166849,1217617113,571457264,646259704,0,331427070,354148539,2504490,438755841,88856,805277756,223126635
강원특별자치도 태백시,1573235228,2842706883,493824668,377579,468233021,1785845539,2381528984,1873682493,8703057983,1504897377,1248675472,895163029,327159960,300933750,0,162773616,270997238,789615,275944055,10143,480794546,93013315
강원특별자치도 평창군,1635175630,2682343795,392344712,356561,391253997,1674745782,2808255221,2320677336,8805999926,1272115992,1413385678,752378508,301136243,315239572,0,179772495,253920063,2336820,223949087,12156,450875689,101212599
강원특별자치도 홍천군,1408456225,3150090050,373076674,403794,483461380,2049119240,2740912337,1944441439,9392410857,1542391439,1395453456,841365708,351867058,308044289,0,166840231,231207087,2410303,283100769,108993,410768073,113394919
강원특별자치도 화천군,1463634153,2832771830,434007680,98601,451131699,2226278444,2742679319,2337577288,8119873492,1291131783,1487038888,869765278,366353761,317524246,0,183989313,236625233,794549,235288864,23434,468765178,99045741
강원특별자치도 횡성군,1806986866,3039429498,493044467,444461,397519447,1716568773,3021746460,2504851414,8551827183,1598264543,1465957566,775540125,317591853,299247107,0,184274578,243988182,2325750,296848424,27186,497846908,122925514
경기도 가평군,2228011254,3214833213,577584477,78283,504980499,2189488195,3669913435,2881900461,9664528404,1620110076,1851258655,875100872,444788092,425015417,0,193946176,354499083,2001244,354526753,114527,623886485,149441527
경기도 고양시,3547775782,5802911878,1077185083,278602,888600576,1422897870,1957541640,4749080237,18989943098,3205725384,3379477037,1832864533,844992200,767488457,0,365548387,518330408,1158635,666131692,63948,1109753677,220588823
경기도 과천시,2199665660,3765956030,633549507,279876,602372679,701895738,956653799,2493678165,10404571916,2070007365,1882230557,907661278,434225304,475734695,0,196245694,281022398,2289231,304531000,53797,516803257,121952798
경기도 광명시,1817304295,3485921860,502732008,580522,559903607,783837151,1218595786,2927656057,9816861581,2017664140,1906207019,1136856830,430919456,409668938,0,242643598,343336723,1908029,310337359,71987,630157054,124155143
경기도 광주시,2019446737,3678717494,632300931,370442,459830437,713600747,956826798,2411627772,9537476204,1915263285,1820782611,1078587922,458863878,413185186,0,235698734,281886398,2525618,286203417,44507,482438804,154599736
경기도 구리시,2182061905,3191276627,504461043,441404,561326040,847809902,1144644619,2973054652,11617852212,1784741049,1990055359,925819588,354896025,364810572,0,226182013,323522081,702368,351254949,7774,573630596,139597593
경기도 군포시,1734094292,4130109364,542918011,522079,536208547,852870702,1189785122,3093570116,10186711153,1989200743,1769375804,921659591,405752281,488421652,0,207995122,313736717,2634432,336150106,24380,486924625,120638873
경기도 김포시,2036804050,3266683624,505358683,324029,560399124,939736270,1144035762,2592638835,12042867617,1767204828,1651221941,866661144,425180008,408664001,0,246668428,258864827,306456,280178023,11060,601837458,139542688
경기도 남양주시,1848287641,3662819102,462574469,77293,599271632,762687000,984298327,2722428818,11320381566,1889267996,1739182594,956165462,459183934,360926249,0,241700370,335151779,828603,292657956,95943,506255755,131371529
경기도 동두천시,1851701673,3151763768,499919576,91445,565982742,765337374,1085496481,2752209807,10315301969,1944168547,1777588711,1005580414,448721594,433890603,0,221892856,294016273,403280,341315911,34805,535059457,125522815
경기도 부천시,2193924112,3235509487,516884638,1693,487940558,741952961,1065070025,2414460101,12523651536,1605419400,1704901913,976211087,484022068,350884225,0,241932054,328494588,1479234,329935738,15661,605342607,137480923
경기도 성남시,3444785510,7316794703,904653906,437782,950343616,1422605390,1873640243,4551803891,20178117393,3005810759,3257240515,1600511027,731921798,774047269,0,375093985,486416506,2777077,553593017,6121,904824807,260361604
경기도 수원시,3823456819,7054871333,1007178297,511886,907372138,1586969687,2189890346,4916834577,22124989006,3786806160,2780283694,1730564461,839657737,778702452,0,434309348,579341511,208461,531227507,86917,938962518,266250495
경기도 시흥시,2249892449,3615163704,561829194,337666,571452342,900533287,1153205341,2675549027,10990025869,1891282871,1660557811,939330215,428145466,366783029,0,219690208,298042423,2148254,305180167,85295,632072146,139378300
경기도 안산시,2228264939,3914156361,654469726,365010,519544727,838493743,958989718,2800759398,11720644670,2061538262,1714340689,1028116234,367507231,450558614,0,218884804,321785693,254869,312759902,4460,581182638,142615916
경기도 안성시,1997235366,3563734731,535526021,419662,525440005,719881415,1049744073,2572120920,11002428353,2077948736,1587752523,888691684,388224020,455998344,0,195299391,350572921,505478,337359256,63360,546450412,122548915
경기도 안양시,1758105103,3350067440,629943802,187594,492689221,914553045,1225417698,2461357818,12045318495,1952829502,1777014353,971905957,392487342,366987140,0,239759092,264430856,146903,318696816,124820,535364114,135402149
경기도 양주시,2213712842,3778047546,493593928,239719,503729682,807580831,1006275690,2395942018,9999253534,2004015832,1600404396,888286040,382008379,412037960,0,209742383,302751463,1749728,391785025,23378,475642070,150206907
경기도 양평군,1890621482,4119584341,498947353,69716,534474250,2600010174,3421185227,2515429116,11715962699,1819155404,1821302235,966559375,404858352,435752969,0,203565458,260242721,2053321,314022709,83683,592483089,155508488
경기도 여주시,2265972154,4180776289,544139003,388072,521877866,842677122,975583268,2331276712,11871586480,1677912744,1797195088,882109037,357200114,384138332,0,247892325,340136575,1733442,287505116,92787,603801008,114122819
경기도 연천군,1693857725,3438720785,457297259,198884,564406792,847150960,1245809003,2925220167,10677020375,1938019900,1643914405,870016769,435580511,405291346,0,218490105,328301543,2149706,361997374,29361,552684397,158199763
경기도 오산시,2019231953,3268164975,526079412,28418,540468124,856145454,996767261,2439294315,11812487791,2069573389,1709320555,845432354,370522195,365725501,0,198020021,296278673,829314,320847231,78434,486268959,126881685
경기도 용인시,4122211147,7568446722,1015260301,257354,1023647838,1506962985,2194631070,4704884837,20632826120,3276912984,2967027462,1987297677,651470696,668801249,0,353918409,577495677,1302339,644670290,12215,1129359545,236231821
경기도 의왕시,2213956169,3435332002,543095254,55439,497284513,827857716,980271980,2716923295,11728538463,1771564313,1838474264,837730809,370366087,436957208,0,228229757,296431744,1908983,279746212,97144,529706502,144059429
경기도 의정부시,1930349952,3361391205,615334422,523547,575479302,800951891,981267138,3107889756,12309144243,1852455051,1949623843,1076591765,420612837,483231527,0,237351646,316119380,2601859,283651688,41575,617183008,138968031
경기도 이천시,2024476670,3569213432,494741049,290545,619104527,893521119,1278275015,2835669275,12103893892,1908356362,1611307560,1084278813,358389581,434187288,0,199069174,265864817,339982,321710535,41396,554404173,154051216
경기도 파주시,1879327747,3997345176,618117308,94660,539868859,803608045,1251580981,2266560885,9895680333,1677959921,1913647494,843521166,346321496,369303093,0,193390131,298901856,1558861,370671623,54226,555048503,150979734
경기도 평택시,1683632354,3594464207,523683315,164563,505045048,683660366,950486190,3273275714,10731004660,1781669571,1845463342,892292209,484304042,461909550,0,211063095,335323706,2721965,368308747,79205,647785147,130437092
경기도 포천시,2250163854,3767168161,584209107,469988,479879896,754443870,939507172,3248825436,11690701574,1950435970,1790083239,920932667,427014712,415629125,0,206252084,297427197,1824276,355521395,7743,511950844,135826175
경기도 하남시,2114573228,3704492678,471610762,92460,509794211,819915435,925535720,3067284660,9638135586,1682342458,2028591915,1052435480,382028153,383651371,0,226684937,257372097,2220659,299901583,3792,630211838,123618919
경기도 화성시,2192939862,3742677984,631240667,135205,581552409,798916759,1014819757,3006201891,12460128806,1856655287,1993546415,1097694458,432707002,455787282,0,239001210,302234452,1721488,362933918,58551,476037819,155224462
경상남도 거제시,704193394,1453183010,238483259,458880,217284171,355883426,419724031,1013583378,3702477286,667015748,688025345,346996690,162156690,136315791,0,78538270,113905512,532675275,125009773,14361,221910632,61596438
경상남도 거창군,724412296,1751897860,232518919,475267,201277656,360776037,453375067,1118349162,3810738308,625652785,769294906,447677021,179899527,162950909,0,88177553,117886616,1243038,126806466,95623,188037896,50798084
경상남도 고성군,812840553,1648569815,199147741,353504,234739099,354056615,400949297,985922073,4550467450,723476264,652147512,428591087,150733628,158754766,0,83043529,122853749,594663425,119628904,6090,254225840,51271428
경상남도 김해시,749337287,1248687168,225423275,33212,221987285,374786896,403710111,1213260323,4591488903,796234572,783447589,419624862,176724545,144823179,0,102066221,127150266,1108641,108932814,12799,205878999,55449126
경상남도 남해군,753890829,1395871984,235624011,348381,220573415,367800500,383258440,1047692227,4595797221,719954337,782988645,406194529,179264401,170970963,0,97354999,123335399,666402661,114577356,49997,192854559,53069140
경상남도 밀양시,798531373,1542173933,216257876,28522,191558025,324211847,487291252,995247374,4987019103,701178098,683032357,439430576,148764005,176151095,0,75776143,125131442,2796395,143777555,2165,231836186,55815294
경상남도 사천시,727675735,1675820536,247588271,299745,214677201,351688706,387049305,1188357606,4346787433,813119330,695986275,421452582,172942577,174654717,0,78583374,115319226,544305247,150186934,28539,215508804,59381341
경상남도 산청군,912933266,1492269272,182607891,243877,227798610,292147193,521914591,1210123522,4495351762,645121061,744747344,340874634,138572084,148895470,0,97742170,125831686,397950,136702762,29763,224360714,54951594
경상남도 양산시,813223545,1512478886,190009338,35357,253022781,357111145,423990638,1023419151,4676433868,835050503,618265793,392479663,171450611,170983328,0,91062138,136191414,1473195,156654566,35150,193080134,55501256
경상남도 의령군,681849022,1479358919,224483539,305742,224375493,282281442,432276340,1230083287,4019167827,731003134,682639889,421775036,147575124,189301832,0,79038545,106698053,2062329,125852778,94152,210420357,50067678
경상남도 진주시,826473635,1586594877,201329071,76696,229587353,316357582,437050150,1176034429,4647939441,697503882,806609170,406771733,162495786,136328125,0,76448434,106916579,2508427,120387405,87353,188457206,48064244
경상남도 창녕군,820839030,1624020035,219011803,215065,187464587,374787441,444128897,1227792619,4252997245,719417232,705139492,401561527,141890602,136180382,0,89729820,105860705,656933,116989963,26061,240506012,48192401
경상남도 창원시,849314740,1699463886,252896408,81446,204114927,363401290,497035907,1204447350,4004680546,807038227,792898006,399516779,188939220,185790778,0,93581551,111642724,537389657,140208506,6810,252091389,57425993
경상남도 통영시,695825479,1368620905,192082541,442205,257882776,331598314,477789323,1246843672,4009565919,769626755,652614211,379871827,178458851,152672727,0,89012739,122435892,581701340,130937838,86209,208410206,52205357
경상남도 하동군,706312988,1538676972,236461984,551273,216341373,324910070,517019256,1181989718,4765601261,784877997,632761604,356515543,171899912,152835310,0,85815827,124491129,623471654,136853232,67643,217050995,63449935
경상남도 함안군,706624914,1770331740,222162229,294773,254920795,305918477,402062612,1076755297,4205981275,694048271,673125544,427614330,161863589,156057867,0,95896985,114123470,2615723,114740199,44997,229435970,59802014
경상남도 함양군,684774185,1479029329,196115900,169097,194744066,369644439,419850584,1093834892,3926945269,628514485,754448741,401276024,168635094,181478123,0,79354360,112381603,1072458,121149258,35881,227988239,59548522
경상남도 합천군,827540744,1647206889,235659682,216056,217692194,283827608,471237606,1203814410,3960330526,610759924,618957485,412850304,165146044,161489695,0,86353628,122586266,1216000,125595570,5187,213306855,53513423
경상북도 경산시,818886395,1640738182,254509076,497195,234426183,319391064,512843408,1225574652,4252523580,736035535,739824176,388218706,155004493,152204386,0,85068444,135862118,1296978,116801082,14797,221398927,58852616
경상북도 경주시,739256280,1430540887,194175329,498779,224879362,1015090114,1401861342,1053113317,3814603849,709447932,772469029,344677638,179421523,155298232,0,76325497,116061364,648650194,128199469,25022,240878388,48796349
경상북도 고령군,787898879,1379297149,259500264,218795,251384798,327331325,471419646,1000504117,4868514548,629852049,749798166,424625657,174673817,146332480,0,80161865,117280753,1567971,119922031,86649,215291747,52648451
경상북도 구미시,847917802,1500731199,255942900,73416,220355604,305368616,422677980,1068811564,4312517935,741161342,741864431,386733502,171388579,150479335,0,93332733,110480708,2748571,134553597,95143,220217190,62124132
경상북도 김천시,700834154,1721253098,244271604,5859,238010723,349748582,425020319,1252290445,4994607093,751613614,638929557,385871189,171639991,157344096,0,98247955,109351941,449844,133558142,48885,235471010,49004620
경상북도 문경시,800247802,1555077243,198246140,348312,207232533,295458991,422566615,1207497977,4581500436,673409700,674913083,351535216,142086484,182673728,0,81889574,127340300,2524917,155929180,23694,196845538,50107162
경상북도 봉화군,827842142,1702250731,233927716,544525,209674461,292769991,438879504,1098108051,4700887215,756762780,746253744,336793877,164156622,167351851,0,83689573,128719213,2347478,137415136,58794,207675620,63247635
경상북도 상주시,882614401,1765600477,217941794,492001,225273393,369000539,381469080,1092943511,3911310014,662981010,777308467,384230147,163626345,155805887,0,91886571,136949923,1597983,139673573,101436,210891280,49216967
경상북도 성주군,866918195,1305466928,247821564,270389,220565478,308218972,424557652,980575722,5051222639,715943665,760746832,334986395,194814986,165341537,0,75238972,126409648,2142291,117756887,94545,242228553,53667791
경상북도 안동시,738974402,1423950194,232144491,574827,214169407,310547415,457983100,1257014672,3700953508,702130224,627147142,400769847,188588256,176820815,0,101330206,130802867,1109911,141177089,24621,260143676,55385485
경상북도 영덕군,892382938,1432878101,191712071,493266,219714862,322753390,466984657,1228178802,4646341742,619331543,684804356,443654621,156949192,160832564,0,86219080,125539702,654100546,117007377,52595,215373633,46695126
경상북도 영양군,917257143,1531483802,210800965,347934,219239893,325105878,389557639,1246972380,4596743278,725269406,639415261,339077958,152736037,175314642,0,91614850,130803178,327127,139396032,30822,225888506,47421285
경상북도 영주시,791926211,1480250091,240475163,71059,208382708,330936153,450269952,1201464958,4722912823,779507140,624260831,372323665,143122270,154934743,0,101066690,105011177,1087491,135290968,78784,237054760,56054099
경상북도 영천시,722206860,1470013787,232267658,127739,246460375,352859935,495237470,910890728,4828787877,749081722,708704093,433362732,183111360,161592323,0,78822682,115956980,2300063,152987313,25498,213253918,58186431
경상북도 예천군,690710519,1504288838,207572501,34755,206264762,352694490,440813821,1200463278,3872962182,651998790,717805943,339036758,161329468,171481121,0,73060704,110979778,1591100,118811816,50797,259832212,49544425
경상북도 울릉군,912593376,1461183196,204079520,287143,223016289,275557538,390653942,1090123124,4562019738,808403328,820698509,412141360,164691809,175534730,0,79778599,117651467,651355169,128022617,18118,205579239,58242855
경상북도 울진군,908602706,1377815527,225749274,158574,230648996,353368284,472078998,961964963,4717394844,683130268,651374935,398784928,166773400,159587339,0,95238978,125734598,526097788,146682720,112992,194810525,46603564
경상북도 의성군,729229850,1311888817,217847531,78982,245983206,273496973,366618927,1022154559,4056146589,691343335,783416274,353668172,158522428,177713134,0,92222369,103375737,2138061,114858008,49706,198162567,57358313
경상북도 청도군,764584132,1431890382,255430306,466946,227111287,291373167,497491517,1052163631,4760827758,793672319,709605153,386851669,184029508,141626687,0,79411166,118464603,916267,137250310,79583,192827577,59960815
경상북도 청송군,756134427,1358326568,226456975,295616,202134108,371130116,486556795,945275758,4526848369,711218565,612186557,394155490,159645694,150352885,0,96004036,127718033,2883302,133678116,75126,195542986,53281736
경상북도 칠곡군,852156450,1500166781,195836188,107904,206530076,362356118,435630669,1214784845,4839084939,598399753,619714869,417661889,146320905,154525049,0,90367795,125440910,2195227,113454756,13972,211248482,51282537
경상북도 포항시,864393321,1427369463,213079361,5506273716,197042570,308116973,406687337,998795232,3988048034,678729879,758545069,363865661,155581241,171458186,0,100494267,120256854,612231350,131720001,4017046338,235509897,53430840
광주광역시 광산구,1659451512,2495480626,392396826,10273026714,331200715,56267276,82900161,2212622882,7492854243,1402064645,1410236117,808163037,253923195,306735010,0,188453626,223296123,2650385,254716338,6963237066,458040748,94078841
광주광역시 남구,1252790603,2233697319,405457197,231790,429734228,55447970,75925249,2198000287,7511825049,1234304498,1455772511,617978451,322526091,334149359,0,172045697,196593455,1031335153,261653755,600,370243365,105156596
광주광역시 동구,1559537158,2315962269,357633064,22923,428358066,54836479,80147136,1882839716,7783349992,1389434627,1430585385,786469429,270862628,262917019,0,134277986,209178123,2332426,208416031,38078,434944446,91888855
광주광역시 북구,1476362327,2782337314,405842394,60322,352399676,62087964,75448945,2085793806,8620910289,1196993595,1387799822,619159649,337331515,305276141,0,136604211,192213177,831468,232414124,2768,340317167,98955274
광주광역시 서구,1614985292,2622892907,326944140,295837,435382508,54173842,84655675,1815921487,9104442360,1428704708,1343028121,592609584,328339291,306390712,0,176219359,202522322,1416127,223448805,39044,334606111,89045833
대구광역시 군위군,1244593275,2648117513,386764062,379491,376766654,61047076,83922073,1696707200,9161613787,1403171733,1197457480,684048206,338737217,307455268,0,173426478,203769341,1795192,265280387,75084,341517940,104628914
대구광역시 남구,1493632534,2294990146,333873719,331784,428842694,49606600,91134316,1637310893,8256891303,1101770848,1424313223,703497435,269386199,277278702,0,137934752,243589768,1100147945,252355555,77504,384778075,87982318
대구광역시 달서구,1410112323,2720769239,426047309,402655,381293936,65862753,74668287,1942159757,8872107120,1118876608,1097968397,746001314,335591096,279833099,0,158270487,221142102,2025541,239077133,64666,383945239,84863301
대구광역시 달성군,1191001051,2564879438,349456760,494962,379737457,57855335,71612004,1847307335,6860243135,1198764061,1335674093,672488790,336155905,305969978,0,158280295,182013497,1004598,278511201,107109,362405675,98650609
대구광역시 동구,1556379610,2982581264,413835545,8869830334,401122442,55791608,83974199,2259093117,8484991533,1411493495,1069728188,746071400,323453164,262632850,0,148055626,233884426,557494,235395710,6890398387,371997454,104425041
대구광역시 북구,1232463276,2437231266,383268845,334925,401298742,59387964,89342356,2077016927,8153134581,1196328897,1088146854,619624826,262199171,305790215,0,160785586,241842571,434288,195150846,30732,391106711,88173211
대구광역시 서구,1364723403,3086039152,443344437,487218,431569087,60703058,88658751,2138572720,8058649121,1346388389,1166731247,643522003,315107776,296747181,0,172256759,233044309,1055111,208256147,17104,372581268,103927571
대구광역시 수성구,1468620041,2861560809,390053171,467820,416729318,51193364,86482318,2235580058,7446755280,1337711405,1239333072,589560436,277722092,311928046,0,140376373,229940545,2116178,221896880,90647,363991510,115238547
대구광역시 중구,1295810590,3143241311,407715943,211941,333327605,50353813,79118818,1797914507,6609881900,1416020528,1237075068,662430205,338876274,263112231,0,152217739,243388723,3071710,247307423,27048,437690902,95627569
대전광역시 대덕구,1363719132,2623058075,408027669,420756,411892005,51334822,74926948,2173591828,7474184810,1384157823,1303401835,642223442,298864373,303348118,0,168156969,223173779,1518206,204397100,55187,419222948,93223965
대전광역시 동구,1612864882,2935839712,384991685,86274,421119320,53555027,75518320,1667914274,7753214528,1326222321,1126788147,784282770,332630314,310027534,0,181938606,195878239,170075,260282487,50154,332151132,116513868
대전광역시 서구,1601144740,2621831977,354683271,533944,402374939,54186979,71958458,1756558727,8237533048,1267576292,1298347418,693285518,312991831,322015066,0,149705245,239511180,2570983,261805030,54590,350858738,110630841
대전광역시 유성구,1462938232,2933124907,437711276,361323,370286544,48972671,89507885,1809455155,8421394224,1362113222,1470551267,615790778,329657077,303739046,0,160455005,231995504,2551721,222169367,99190,471867128,89784267
대전광역시 중구,1635065188,2328485742,328099229,489728,451570161,62287056,73273525,2185725188,8545985917,1376541752,1353515021,778491206,296263426,264432371,0,141838882,215468124,2116925,220624588,27771,408285487,103089286
부산광역시 강서구,1716258429,3247657507,589152603,13922656530,470622206,916826383,1052402172,2716101760,9839122288,1859400093,1845100581,865185601,461541029,414160831,0,201224414,268321404,468150,317463663,9976744288,558208815,155664066
부산광역시 금정구,2048489786,3532769962,581586842,538187,546131001,780460170,1107639249,2933742324,9641804160,1891779966,1569260814,1033408184,444396620,466072810,0,213963583,268215699,2720617,327319697,15455,604751616,144701080
부산광역시 기장군,1819393585,3727713131,489279315,353099,464489758,747890807,1211281129,2393058878,12023536501,1534688351,1653174325,1032091601,379745141,365702318,0,208331910,340954336,1401413099,346421948,101631,614429476,133745301
부산광역시 남구,2308760478,3300185497,567161891,194745,636068076,900209650,1156970033,2376532331,9849835457,1977070806,1559512185,943226738,374982599,439849718,0,199303318,309184832,1544853433,367515081,48417,644082999,141777259
부산광역시 동구,1882971119,3816830136,492789082,269727,480995989,926193972,1004058266,2809588449,10990717097,1962558440,1734863669,1087726424,457523408,447877894,0,243386313,258230808,1287799,348133243,53837,628632413,122559907
부산광역시 동래구,2060964303,3692301352,582860383,62407,522200043,701432203,973311363,2792262345,10479216330,1973567868,1533190183,942169817,387301459,357477537,0,215295609,288739349,1189723,333588128,27790,620806764,114023691
부산광역시 부산진구,1978241488,3969160652,534315627,208562,540934718,957087770,944042849,2341019113,12223935109,1984082656,1524847539,900686933,358630798,401571136,0,218397269,297740467,1140651,324015838,65580,613137267,146481669
부산광역시 북구,1678111420,4173559905,607734560,459277,491140441,727945303,1273821751,2997032264,12267339950,1927375635,1765009255,816596046,417611153,411460924,0,197653851,303044585,642413,388468061,65689,517690342,152031995
부산광역시 사상구,1989982918,4183546591,584193462,417280,492472997,858129000,1109170608,2632968519,11982273805,1696126731,1717802319,1085393619,372448360,424297602,0,242079248,257860494,2471990,334723656,46905,556050007,125821007
부산광역시 사하구,2101657953,3604853307,630952066,125798,499740872,919905835,1098750725,2865843317,10812840007,1543050882,1634625304,965371745,387562276,369749041,0,252744365,313419214,1598147142,297169530,27615,612233943,155447053
부산광역시 서구,2103222050,4264007053,543455970,91246,627815418,735739221,1001112308,2373505273,9643158903,1966430347,1892996887,966439606,448915391,397166530,0,244345568,291757255,1603113,352129974,74775,573208032,128518397
부산광역시 수영구,2051973883,3907071086,553633730,92682,574603387,802601033,1097113186,3072626697,9340998916,1918277589,1640830513,968455754,454303892,385396703,0,220668187,340200098,1265378482,380455758,50035,627261766,142228487
부산광역시 연제구,2027772333,3823807197,579379416,122522,641052835,905657032,1095708045,2628753888,12141874892,1629190819,1712878549,921902907,448082488,386307214,0,241514233,261121076,841927,343746877,44782,511534859,141012675
부산광역시 영도구,1769540389,3622774097,584363469,435627,543974159,854623861,1050783798,2673471995,12433309008,2022670667,2020102841,987177045,435519475,400495854,0,193952255,306634789,1367651936,313878200,77006,574390844,136746048
부산광역시 중구,3665994484,8457342533,1047101843,13992711257,1212834392,1360086865,2259868886,5795534332,21136264799,4015039165,3432745016,1954486212,694388784,780048724,0,430958814,632501542,1738247,617961250,87437,1132929896,259367887
부산광역시 해운대구,3580686742,6337327367,1044107188,17823970193,969398182,1526830970,2093036995,5983922169,23408714380,3442632476,3634790064,1933870532,911991799,885020277,0,399322781,516565890,2947968997,737069319,108346,1192720190,267114715
서울특별시 강남구,6363159610,12397295040,1482233625,26529129367,1823922807,235205074,387521298,9044340812,39765148581,4924515756,5348048807,3142874675,1262661648,1433851168,0,609996648,961718267,4656179920,977732626,11258,7702106023,1989593789
서울특별시 강동구,2892911767,6407886737,807377680,16677,1011298813,124461496,190119371,3861054471,16875806521,2750820862,3291610104,1795379965,700288331,696227275,0,383397555,479810832,1093636,542809823,41876,777303074,241068398
서울특별시 강북구,2916715778,6351700928,936486292,76952,788663209,134565207,199320812,4294334256,20005804507,2455446632,2841058846,1707399995,723628757,593004421,0,365687375,479883019,2789456,564639155,19077,845944740,233356582
서울특별시 강서구,3142668219,5038004167,826100538,25524524447,935595396,150881292,189081418,3981126178,16064722502,2708676124,2485261049,1476843288,579753655,624429283,0,350889941,541879143,328203,557811519,16575207041,861124732,236490837
서울특별시 관악구,3024900631,5134704358,832725970,595054,937302729,134597061,153826905,4594035712,18626903659,3025933124,3167057749,1498114117,760339395,746936680,0,333457723,559178962,894017,480274421,28212,787053906,219517112
서울특별시 광진구,2939898296,6137919969,756314784,60131,888894899,120211556,169444691,4706998666,19374769081,2998317479,2392899570,1367637435,776772507,638660914,0,356413691,487228282,594590,533448016,86825,861029664,213690925
서울특별시 구로구,3289776220,6382257360,902921113,60773,944837444,147620757,151634182,3955869108,20483397671,3112938169,3155126754,1425495844,700494398,724006164,0,336981723,408890617,3052864,540482959,82088,826263589,236563040
서울특별시 금천구,2896271967,6506097117,1011272588,414166,931947866,123958884,195767421,3900306013,18530854137,3190469202,3016444982,1544181028,671686818,739011947,0,357232593,519231287,1411967,472314573,112141,749635585,245039772
서울특별시 노원구,2716785495,5893615159,724756223,6130,853763673,127731340,160149741,4542637794,17662649881,2754230263,2660111653,1796014061,624704538,678096674,0,367613620,473592998,2999644,588195042,94675,832258464,242962086
서울특별시 도봉구,3249950935,5999163710,810613132,213181,984441834,108860728,196464703,4390008884,19536433000,3083824887,3017951513,1499536500,673295364,587603459,0,354460991,498057112,2900399,461825047,97021,832391324,222055565
서울특별시 동대문구,2732094713,5454372420,809605122,321639,897769680,121874214,153897455,3813916496,15124118319,2552295296,3029371142,1676729460,703512998,699371859,0,317758198,434770305,3084365,540412462,67261,766414661,240025928
서울특별시 동작구,3471370760,5554355520,991112474,449007,864483178,126277267,194747216,4715435007,15056120757,2880371932,2835600602,1508709165,621429152,753210576,0,401127130,519758330,2141791,457752309,60873,947833855,196388994
서울특별시 마포구,6921049776,10817010317,1536701893,6305,2019578788,258098629,383195192,8191679004,36948094719,5420077208,5577434059,3432436609,1463559802,1158707962,0,745176132,867441000,2104919,980010179,72932,1629536634,413666100
